item_id,txt,tag_score
6493,"When Alex Met Emma: neither the worst nor the best of Reiner; Alex and Emma (2003) Luke Wilson, Kate Hudson, Sophie Marceau, David Paymer, Alexander Wauthier, Leili Kramer, Rob Reiner, Rip Taylor, Cloris Leachman, D: Rob Reiner. Disappointingly lightweight WHEN HARRY MET SALLY-ish romantic comedy, especially with Reiner's stroke of novelty and use of charm, has Hudson in five roles with not all of them genuine. Deceitful hypochondriac (Wilson) who writes books for a living gets himself in a jam when he has to make a $100 grand for a pair of Cuban Mafia loan sharks in thirty days by writing another work of fiction so he doesn't wind up six feet under. So he hires an opinionated stenographer (Hudson) to help him sculpt a love triangle on paper that then percolates into a real-life romance budding between the two. Though both stories soon come together, the trouble with the film is that it flips pages back and forth from its outside story set in contemporary Boston to a New England island set in the 1920s for its story within a story, which is rich in tedium. A line spoken from Hudson about Wilson's fictional triangle is exactly like the film itself; the story shoves itself into a corner, where it has nowhere to go except a typically old-fashioned and too quickly enfolded finale. What redeems the film is its endearing leads and airy sense of romance, and occasionally a witty one-liner. Running Time: 96 minutes and rated PG-13 for language and sexual content. **",0.0
6493,"Well, at least it didn't make me sick; Sure, it was a typical Rob Reiner film,  but any chick flick that doesn't make me  retch the vestiges of a thousand lunches  is okay by me. To say the least, this really  doesn't follow the kitschy formula or your  typical love story, which proves to be its  downfall. While Luke Wilson's goofy schtick  as a writer was perfect for this part, the lack  of chemistry between him and Kate Hudson,  along with an ending that seems to happen  too fast, this film will prove to be a failure for  Reiner. But then again, at least I can tolerate  a second viewing.",0.0
6493,"This movie was terrible; This movie was horrible.  Weak, boring, too predictable plot.  Bad acting.  A RomCom gone wrong.  I wouldn't have watched the whole thing were it not for my love of Luke Wilson - I can forgive shortcomings when it comes to him.  I wonder how this movie even got off the ground.  Better luck next time, Rob!",0.0
8838,"Such  a disappointment; This week,having seen both 'a woman under the influence' with Gena Rowlands' staggeringly brilliant performance....then this predictable 70's pablum starring Ms. Burstyn with her tedious clichés, I was stunned to read that the latter actually won an Oscar for this mundane performance in a utterly boring film...maybe it's just dated but we didn't finish watching...just couldn't maintain any interest. Of course I admire and respect Ms. Burstyn as a brilliant actress and can't figure out what the lure to take this part could have been. Whatever it was it worked as she was the victorious nominee that year and I can only imagine that there must have been enormous disappointment amongst fans of Cassavettes and Rowlands when they lost, though some solace in the fact that they won the Golden Globe Awards",0.0
5214,"charming film; i liked this little gem.i fo8und it charming and pleasant.it's a film that's suitable for family viewing.there are no vulgar words.there's no nudity or violence.you won't find any car crashes or big explosions here.what you will find is a simple story,but one that is as fresh and original today as it was when the movie was released over thirty years ago.there's also a good message.and of course there's George Burns who is wonderful as God.what more could you ask for?if you have to ask,then this may not be your movie.otherwise,i'd highly recommend sitting the whole family down and enjoying some quality time together.for me,Oh, God!is an 8/10",0.0
19,"3 and a half out of 5; WARNING: MAY CONTAIN SPOILERS Ace Ventura: When Nature Calls is funny, but doesn't quite make it into the big Jim Carrey hype. Yes, I laughed my butt off, but it still didn't make it. Here is a review: AGAIN: MAY CONTAIN SPOLIERS: YOU HAVEN'T SEEN MOVIE YET: STOP READING HERE: Like for instance, the only part of the movie I find very funny, and it is my favorite part by the way: is where Ace comes out the machine rhinos butt. I found that cool. And after he retrieves the bat; he gives it to the now friends tribe. There the man who beat him up realises that his new wife, isn't a virgin. Then the chase is on with the indians and ace. Again, not the original, but funny none the less: 3 1/2 out of 5",0.0
19,"Not as good as the original, but still worth watching.; This movie isn't as funny as the original but it's still worth watching. It seems that no matter what movie Jim Carrey is in it still makes me laugh.",0.0
6493,"Interesting concept blown by lack of chemistry; Rob Reiner has been on a slump. Since ""The American President,"" he has failed to make a really good romantic comedy. That slump will continue with ""Alex & Emma,"" a movie with good ideas, but lacks the execution. The biggest problem is there is ZERO chemistry between the two leads. Honestly, if they'd had two leads with better chemistry (such as Hugh Jackman and Ashley Judd of ""Someone Like You"") the movie would've scored much higher. Luke Wilson and Kate Hudson are enjoyable to watch, but there are zero sparks between them. The movie does seem a little long, and the build-up is awfully slow. It also isn't very funny, which hurts. If you were planning on seeing this, go rent ""Two Weeks Notice"" or ""Someone Like You"" instead and watch how a good romantic comedy should be done. This will be worth a look once it hits DVD. Final Score: 4.9 out of 10 (Unfunny comedy with zero chemistry)",0.0
1148,"Trousers Syndrome; This is the fruition of Park's movie-making paradigm...a fully developed self-referential world of cinematic ideas. Again, Park the inventor creates the movie's mechanics by having Wallace, the inventor within, create the movie's mechanics: this time, by constructing the 'Techo-Trousers'. The noir twist is, another inventor within steals and co-opts the mechanics of the movie to toy with the protagonist...a brilliant derivation from Hitchcock, and other movies in Hitch's tradition such as ""Pacific Heights"" (the renter moves in and takes over the 'mechanics' by taking over the house). Layered onto this, we have the first full use of Gromit as the detective who 'discovers' the narrative for us as we go along. He is the comic relief and the source of the movie's own self-awareness, this time by being fully aware of and acknowledging the camera's existence. The ending borrows from forerunners such as ""The Great Train Robbery"", ""The Great Escape"", and ""Mad Max Beyond Thunderdome"". See this right after the foundational ""A Grand Day Out"" to appreciate Park's construction of this world.",1.0
5214,"Believe  in ""George  Burns""!; Here you have, a good natured assistant manager of a supermarket named Jerry Landers(John Denver, 1943-97) gets chosen by God(George Burns, 1896-1996) to spread His Word. A little skeptical at first, Jerry is eager to give it a shot. He faced some sharp criticism by everyone around him. Not even his wife(Terri Garr) was supportive. In some spots, she was. Jerry discovered his own job has been dishonest to their customers. And a respected preacher(Paul Sorvino) who sues Jerry is exposed by God as a ""hypocrite"", and should be selling shoes. In the courtroom scene, I liked the part when He's sworn in ""to help me Me"". Jerry held his grounds against a group of theologians. The miracles have been provided. After all he has gone through, he has paid the price when he loses his job at the supermarket. Only God cared for him. Jerry would have been a lot happier working at a more honest supermarket anyway. Believing His Words was a must have for Jerry. Great cast, great story. Awe inspiring, this movie is a true gem. Believe my friend, believe. 5 stars.",0.0
19,"Great sequel!; Despite most views of this movie, I thought it was just as good as (and in some aspects better than) the original.  Of course there was a lot  of recycled humor, but there was also a lot of original humor too.  I was a little bummed to find out that Courteney Cox wasn't returning in the second installment, but they did just fine without her.  I doubt it will happen, but I would love to see an Ace Ventura 3 someday. I thought the scene where Ace is trapped inside the animatronic rhino was the funniest scene in the movie, but the film is filled with other great scenes too.  I also loved the fact that he is a lover of all animals, except Bats.  I thought that was such a funny idea for the character.  I mean, what does that say about bats if a lover of all animals can't even stand them and finds them revolting.  Just thinking about it makes me laugh.  I just love the irony I guess.  Anyhow, there isn't much more I can say about this film other than if you liked ""Pet Detective"", you should see ""When Nature Calls"".  ""Bumble-Bee Tuna"", -Chris",0.0
6493,waste of time; Alex Sheldon (Luke Wilson) is suffering from writer's block and hounded by thugs looking to collect on gambling debts. He needs $100k in 30 days. He needs to finish his book before Wirschafter (Rob Reiner) is willing to pay him the money. He hires stenographer Emma Dinsmore (Kate Hudson) to help finish his book about a love triangle. This is a horribly unfunny movie from director Rob Reiner. Luke Wilson is not charming here and yet the movie expects him to be boyishly charming. He is pretty whiny. Kate Hudson is annoying rather than be her winning self. Reiner has done something with high difficulty. He has taken two charming rom-com actors and made a joyless romance. The combative nature of their relationship should be romantic heat but their arguments annoyed the heck out of me. The worst is the book within the movie. I couldn't care less about his poorly written story.,0.0
1148,"About as good as you can get.; Wallace and Gromit's first short, ""A Grand Day Out"" was very impressive in it's looks, but short on plot and dialogue. This one is better in every department. Both Wallace and Gromit are better developed, and this felt like it could've been a full length feature, though it worked perfectly well at it's 30 minute length. To get some extra money, Wallace rents out one of his rooms to a burglar penguin. Wallace's newest invention might be needed for the penguin's maniacal plan. The scenes with Wallace are fun, but the ones with Gromit are even better. Gromit is a dog, and manages to show amazing emotion and through motions is extremely amusing, as is the silent penguin. The music perfectly accentuates the action, and this is a really an animated masterpiece, and definitely the best of Wallace and Gromit's movies. My rating: **** out of ****. 30 mins.",1.0
8838,"Priceless; People forget that ""ALICE DOESN'T LIVE HERE ANYMORE"" is a Scorsese film. Look at it again and you'll see it is one hundred percent Scorsese. Totally focused on a female character. I read somewhere that Ellen Burstyn asked Scorsese ""How well do you know women"" and Scorsese replayed ""Not well at all, but I'm willing to learn"" The portrait of Alice adds something to film female characters that had never been present on the screen before. All those Joan Crawford fighting working class women seem like a joke compared to Ellen Burstyn's Alice. Jodie Foster steps into the screen with a funny, touching BANG. If you've never seen this film, hurry up! If you've seen it, see it again.",0.0
19,"It's Just Plain Funny; Is it dumb? Well, it's definitely low-brow, but it also has some gags that are undeniably clever. Is it racist? Yeah, a little, but it's also satirizing old stereotypes about ""Dark Africa."" Is it immature and and gross and sophomoric and over-the-top? Yes. Yes, it is. But someone (well, me) once said the only thing comedies have to be is funny. And this movie is dang funny. Need I remind anybody of the scene where Ace insists on dropping a slinky down the hundreds of steps leading up to a Buddhist temple? (""It was RIGHT there!"") Or the slideshow in which Ace's hand appears to greedily devour a poacher's crotch? That's just hilarious! The great thing about this movie is that it doesn't settle for outlandish set-ups that only seem to be jokes. This movie gets full bang for its comedic buck. Do we have a fight with a crocodile presented in-and-of-itself as humor? No! In a lesser film, perhaps. But Ace Ventura goes the extra mile, bringing us childish schoolyard taunts (""Stop hittin' yourself! Stop hittin yourself!"") And is it enough to have Ace chasing the villain through the jungle in a monster truck? No - he actually pulls up next to him and utters a bon mot worthy of Groucho. Also, where did that monster truck come from?! The sheer resolve not to explain the truck's presence is a sublimely satirical dig at movies that might place monster trucks in the jungle just for cheap, lazy wackiness. This movie is anything but lazy. Jim Carrey, like no actor before him, pulls out all the stops as Ace Ventura. Is he milking things? Oh sure. He's milking things like Paganini milked the violin, or like Michelangelo milked the Sistine Chapel. He's inventing a manic persona so complete and fully realized, that it transcends standard comedy and achieves something mystical and poetic and truthful. And that's how it keeps from being annoying. This film is too casually dismissed because it looks like a terrible movie. I was hesitant to watch it. But maybe, years and years from now, it will achieve the kind of subversive cult-film status it deserves.",0.0
8838,"Good early effort from a great director...; Not Scorsese's best, but an interesting effort.  The Stappert IMDb review is very good.  I would also note that Burstyn, Ladd and Lutter are very strong. Jodie Foster is fascinating in her brief role, as one compares her appearance here with her personal history and how public her life has been. Scorsese has made a film with some likeable characters (unlike much of his later work).  He uses music well, although the soundtrack in the early part of the film reflects some poor choices.  There is some good camera work here as well that presages later films such as ""Goodfellas.""  (He has several interesting shots of bar fronts and interiors.)  Harvey Keitel ALMOST fools the audience here, and Kristofferson is...well, Kristofferson. I saw this on an old videocassette, and it seems to have had the sound edited and some cuts made to the print, so I rated it a ""7.""  It is definitely NOT a comedy, and is worth watching with ""An Unmarried Woman."" It's unfortunate that the insipid TV show resulted from this much stronger original effort. One additional comment/complaint.  Like ""An Unmarried Woman,"" men seem to fall into two classes here:  Complete psychos or s***s, or men who have some faults but seem to be open and almost desperate to possess the central female character.   Is this a true reflection on the gender, or just another Hollywood convention?",0.0
19,"I like it better than the first film!; I just watched this for the....fourth time ever I think, and parts still make me laugh out loud. If you like Jim Carrey and you didn't like Dumb and Dumber as much as the first Ace Ventura (like me) then you'll welcome this work from his portfolio. Granted, like Dumb and Dumber there is a mucous scene which could have been funnier if they had stopped just short of showing it because you already got the joke before it happened (as with the Fat B**tard stool sample scene in Austin Powers 2). What I enjoyed most about the movie was that they expanded on Ace's exposure to upper class conservatives (or twits as the Pythons would call them) which sprouts a myriad of jokes and humiliations that Jim Carrey performs so well. While I find the first Ace Ventura movie difficult to remember (I own it as well) this sequel has enough enjoyable moments that I think of it often enough to put in the VCR. If you long for more great expressions and hilarious dialog from Jim Carrey, this movie has it!",0.0
8838,"The Wizard of Oz; Director Martin Scorsese begins ""Alice Doesn't Live Here Anymore"" with two of its best scenes. In the first, a parody of Hollywood musicals, a young Alice Hyatt finds herself skipping across what looks like a discarded ""Wizard of Oz"" sound stage. She's singing along to Alice Faye's ""You'll never know"", a moody song about love and loss. It's an apt song choice because, for the rest of the film, it is precisely Alice's failure to actualise this fantasy image of herself as a successful singer and star of MGM musicals, that leads to her dissatisfaction. Immediately after this highly stylised introductory sequence, Scorsese flashes forward several decades. ""All the way from Memphis"" booms on the soundtrack (a song about the loss of a musical instrument), Scorsese's camera racing across the rooftops of countless suburban homes before zeroing in on one open window (pure Orson Welles). Inside sits Alice, hunched over a sewing machine. Scorsese's point is clear: The dream has faded, the instrument long gone. Instead of a singer, Alice has become a widower and mother, stuck in a series of dreary jobs and abusive relationships. And so the rest of the film proceeds along similarly literal lines. Alice jumps from job to job, man to man, trying to scrape enough money to survive, all the while dreaming she were a famous singer. She has arguments with her son, arguments with co-workers and conflicts with abusive men. In the end, she meets the charming Kris Kristofferson, whom she naively thinks is the man of her dreams. He will take her into his life, take care of her, and give her the space she needs to pursue her creative dreams. Or so she thinks. Scorsese inserts enough clues to imply that Kris is just as abusive as all of Alice's other men. The film may be nothing more than a giant bag of clichés, but Scorsese's injects enough energy into the picture to make it entertaining. His camera is always moving, rocketing back and forth like a gazelle on cocaine. He uses rock songs and sad tunes to alternate between moments of energy and desperation, his characters bombastic and permanently on the edge of explosion. There's no poetry in Scorsese's world, only rock and roll, youthful exuberance and violence. Still, it's infectious. Where the film fails is in it's ""ideas"". After the success of ""The Exorcist"", actress Ellen Burstyn was given free reign to produce a picture. She intended to make a ""woman's picture"" that showcased contemporary female empowerment. To direct the film - which she championed as a ""feminist statement"" - Burstyn sought director Brian De Palma, who'd recently made ""Sisters"". De Palma, however, advised her to turn to his friend Martin Scorsese. But though it pretends to portray ""female empowerment"", ""Alice Doesn't Live Here Anymore"" falls into the same trap that all these genre films do. Firstly, it portrays all men as scheming oafs, abusive, lazy and violent. Secondly, Alice may be a strong woman, juggling job, sex and son, but she spends the film looking for the warm comfort of a man. She cannot function without one. She needs the security, financial and psychological strength, that one provides. Thirdly, though Alice blames ""life"" for her dreams failing to materialise, the film makes it clear that it is Alice's own insecurities, her own problems, that stand in her way. Hardly feminism. The result is that, for all its slick direction, ""Alice Doesn't Live Here Anymore"" never develops beyond those pseudo-working class movies that pander to the usual ""freedom of the road"" fantasies, while secretly delivering happiness through homebound security, a docile male, and the comforts of lower-class work bonding. ""Mother"", still defined as the sacrifice of one owns identity for the sake of the child, is still the highest goal. 7.9/10  This is a fast paced drama directed with bravura by Scorsese. Still, the film leaves us with nothing more than the usual Hollywood feminist clichés. That is, feminism equals women who have callous sex, women who raise kids on their own, women who realise men are all violent beasts and women who can be sexy but also motherly. But one wonders how much control Scorsese had on the film. His opening and closing scenes are parodic and blatantly poking fun at Alice. Scorsese and Burstyn seem to be making two completely different films. Or rather, Scorsese is undermining Emma's naivety. Because of this, the film works best as a sort of ironic remake of ""The Wizard of Oz"". Consider this: a tornado-like camera move pulls Alice out of her idyllic childhood and dumps her in modern suburbia. Her husband dies, she heads off down a yellow brick road, discovers that its lined with, not gold, but seedy bars and motels, becomes involved with men who lack brains, heart or courage, before being dumped back down on a farm. The film even replaces the flying monkeys of ""Wizard of Oz"" with a joke about monkeys and men getting their balls bitten off. Neat. Worth one viewing",0.0
6493,Ahhhhh; This had to be one of the worst movies i have ever seen. It looked good in the previews but that was about it. All they did was have Kate Hudson dress up in different wigs and use different accents. It wasn't even really funny. Very listless and dragged out.,0.0
6101,"Hats off to Costa-Gavras and Jack Lemmon; Although I've heard quite a lot about Costa-Gavras I've never seen one of his films before now. I also can't remember seeing Jack Lemmon in anything either, even though he's an acting legend. On the strength of ""Missing"" I'm going to keep an eye out for them both. Although the film has been criticised for its mixture of fact and fiction it is a compulsively watchable film, that entertains, moves and provokes. Lemmon is superb as the American father searching for his son (Shea) in Chile, after the 1973 coup. The ever excellent Spacek is Shea's wife and the strong screenplay provides them with meaty roles that unfold as well as the plot. However the most credit has to go to Costa-Gavras who brilliantly handles the whole film and creates a strong sense of tension that borders on fright in his depiction of the bullet torn streets of Chile, especially in the first 20 minutes and holds our fascinating right to the highly provocative twist at the end. 9/10",0.0
19,"Doesn't live up to original!; Ace Ventura: When Nature Calls was dull. The jokes were cheap and not funny. Some parts of the movie were alright but nothing big, all and all the movie was boring. 4/10",0.0
745,"An all round entertaining family short film... worth watching again and again; I am surprised there were no comments before this... An outstanding 1/2 hours of comedy, wit, and perfect animation. the expressions on the characters (we've tried this out already - when using the knit-o-matic), the dialogue, and the chase at the end, are great. We laugh hard each time we see this - and one that the whole family can watch without fear of smut, bad language or awkwardness.",1.0
745,"Better than A Grand Day Out, but slightly lesser than The Wrong Trousers; Wallace & Gromit made a likable debut with A Grand Day Out. The film had some problems to iron out, but by the time of The Wrong Trousers, Nick Park had gained a command of the stop-motion process, and captured lightning in a bottle. The Oscar-winning success of the film turned Wallace & Gromit into household names. Aardman were quick to find the funds for a third instalment. With every Wallace & Gromit film, the animators refine they're craft a little bit further. They become more ambitious. The plots run even deeper. And the animation becomes ever more polished. This is all certainly clear to see in A Close Shave. The Wrong Trousers has a slight edge over the film, but A Close Shave is yet another lively, hilarious Wallace & Gromit adventure. A Grand Day Out had a giddy innocence to it. But it was obvious from The Wrong Trousers that Nick Park was taking the characters into darker areas. A Close Shave goes even deeper, and is further proof that the Wallace & Gromit series is now in a very different place from where it first started. Wallace & Gromit are into a new business venture, window-cleaning. Wallace falls for Wendoline, the owner of a wool-shop he (or rather Gromit) does the windows for. But Wendoline has a secret. A secret that ropes Wallace & Gromit into an adventure with sheep rustlers and a dog who is not the good shepherd he appears. Every film in the series develops an increasing maturation. Not just in the way they're made, but also in the way they're written. Its difficult to remember at this point that A Close Shave was made by the same team of animators who produced the light romanticism of A Grand Day Out. Aardman are working from an all new rule book. The Wrong Trousers had a seriousness to it over its predecessor. But it took some time into the film before we began to notice. With A Close Shave, its impossible not to see it. Heck, the film even abandons Julian Nott's signature theme music, and dives into the storyline. Right from the opening frame, an unmistakable dourness permeates the picture. Wendoline and Preston pull up outside Wallace and Gromit's house in the dead of night. The way Preston is dressed, you know he's got crime on his mind. His face is stern, no-nonsense. Right away we know he's the villain of the film. We need to remind ourselves here that we're watching a Wallace & Gromit picture. That doesn't mean the film isn't funny. We get the usual sidesplitting scenes with Wallace's inventions. Especially good is Wallace gearing up for work with chutes and levers, while Gromit just sits in a sidecar waiting for Wallace to finish up. This film is also a departure from the others in the series by having the first character, other than Wallace, who can speak. Anne Reid gives a sympathetic voice to Wendoline's plight, and never comes between the delightful double-act of Wallace and Gromit, always the heart of the series. One of the best things about The Wrong Trousers was the surprising poignancy Nick Park managed to make us feel for Gromit, watching Feathers McGraw slowly oust him from Wallace's house. He pulls off the same trick again when Preston frames Gromit for sheep-rustling. Seeing Gromit sitting in a jail cell without a friend in the world is a raw, emotional moment. Especially when he gets a present, a 5000 piece jigsaw puzzle, and he starts crying. Its impossible not to feel real sadness for the character. A Close Shave ups the action quotient too. Everyone remembers the train set chase in The Wrong Trousers, but Nick Park and his animation team have gone all out to top that sequence with even more dizzying thrills and spills. Gromit's sidecar going over a cliff and turning into an aeroplane is just as exciting as anything in a James Bond film. And A Close Shave gets itself together for a marvellous climax, when Preston is revealed to be a robot underneath. Gleefully cribbing The Terminator, the sequence with all of the characters on a conveyor belt trying to avoid being crushed is as breathless as it is funny. One criticism you could make of the film is that it isn't as tight as The Wrong Trousers. The film makes many swoops and dives, and the plot line is an engaging one. But A Close Shave takes several viewings to get a proper grasp of the narrative, meaning its not as dramatically taut as The Wrong Trousers, or as instantly accessible as A Grand Day Out. We would have to wait a staggering ten years for the next instalment, Wallace & Gromit's feature film debut, The Curse of the Were-Rabbit, a delightful story just as engaging as any of the shorts. A Close Shave is yet another worthy addition to the canon with plenty for everyone. And look out for Shaun the Sheep, who steals every scene just by being in it.",1.0
19,One of my all time favs!; One of my all time favorite movies! Hilarious and fun to watch! I really like Jim Carey's style of comedy. He is funny and really gets in to his roles. The movie is casted really well and all of the actors seem to work together really well. Their timing is good and seems natural. The movie is a staple at our house. We quote it all of the time.,0.0
5214,"He Suggested You Sell Shoes; Spoilers Ahead: To give this movie credit, ask yourself how difficult it is to do a religious comedy without offending specific religions, or, being sacrilegious? The movie dances about the difficulties often doing a pirouette. Truly, Burns is great here, this is a consistently witty movie having lots of fun with televangelists. Sorvino steals the movie as a crooked, greedy television evangelist whom Burns' God tells Jerry to tell to get a real job, maybe selling earth shoes but shut up. I understand people of specific religions being put off by the film, but, truthfully notice Burns' does not deny a Day Of Judgment,""If you mean a doomsday, there is going to be a lot of yelling and screaming and I don't need that any more than you do."" The movie follows God choosing a lowly grocery assistant manager to be His next messenger. The movie's Theism is intended to transcend the gulfs between all particular religions. This is the point of God telling Landers that He is not into religion; He is bigger than that, He is everyone's God. The movie follows the perils of Landers trying to bring his message to people with realistic consequences like losing his job, becoming a pariah and being perceived as a raving lunatic. It is unrelentingly endearing with Landers presenting God's card to people never grasping how bizarre it is to others. The movie starts light, maintains its lightness until the end, where it grows more serious with Lander's facing jail for slandering Sorvino's crooked money bags evangelist. The message of God's love is here, yes detractors, the cost of Goodness is attenuated to keep the movie's tone light. Even on this point, notice the suffering Landers and his family undergo. His Faith is attacked, he is fired, ostracized and ridiculed but he remains true to God. Burns never gave a better performance, the writing features great trenchant dialog poking fun at those who think, because they are giving the invocation at the Super Bowl, they stand above all others. Yes, it will offend Christians, as it did in 1977. My parents were picketing this for the line,""Jesus was my son, Muhammad was my son, Moses was my son,"" no, it is important not to miss the movie's highlighting the commonalities of all religions. The love of each other, Faith that courageously defies, sacrifice for one's Faith these are all here but done lightly. Denver, a great singer but an average actor, is carried in most of his scenes by much more talented actors: Burns, Sorvino, Garr and Hughes. I am a Theist, a Theistic Existentialist to be precise, it conveys the core ideas of Theism well and comically. Yes, if you believe that one particular religion is correct and all others are Evil, do not watch the movie, it will offend you. When you watch it over notice how, though moral duties are lightened, Jerry's sufferings for his Faith are not. The suspense of the movie builds to his almost incarceration with God saving Jerry at the last minute. Encouraging people to think about God is never a bad thing, though it is admittedly humanistic in this,""you're on your own, I gave you everything you need,"" no movie is perfect. It is funny while making its point; this is the movie that put Sorvino on the map. For me, the points about the costs of Faith, the separation of hypocrisy, as a refutation of the verity of spirituality, make this worth owning. The whole point of the Sorvino story and God's disgust with him is to show you a pithy refutation of Neil Jordan's The Borgias. See, if every single pope were Evil and corrupt, you have not touched one moral law. Morality does not rise or fall predicated upon perfect practitioners. To be human is to be corrupt, morality is not refuted by showing its adherents being flawed, take some logic Neil! The spirituality, while light, is still of substance. It is all done with wit and humor as only George Burns could do it. ""Sit down sonny, I've answered enough questions."" It was released before Star Wars and was drowned beneath that tsunami at the box office. Also, many people, like my parents, took great umbrage at it. It truly is a witty presentation of Theism: The theory that God is beyond all human attempts to confine Him in a single religion. It will make you chuckle, guaranteed. Q.E.D. ""Faith Consists In Believing When It Is Beyond The Power Of Reason To Believe."" Voltaire",0.0
1148,"A Hutch A  Do About Nothing; Cracking film! What a film! The film is amazing and funny. Very British. People who can't understand the accent and says its Canadian, are just dumb. Like come on, the film's set in England, does not take a Wallace to figure out where the film is set. Aside from the stupid people who don't know what they are on about. The film is amazing. Watched it for the first time in about 7 years and still laughed at the quirky British jokes. Well done Ardman. I would recommend this film to anyone who wants to see a good British film and not see some Hugh Grant RomCom that's dated so badly its funny. ""It's poetry in motion"" - Daniel Coombs",1.0
6493,"Sweet Movie....!!!; I saw some part of the movie while it has been telecasting on a channel and liked the theme and then go ahead and bought the DVD. Found worth buying it. My formula for any movie 'whether good or bad' is pretty simple, ""whether it keep one engaged"". If yes then its a good movie at least. And ""Alex and Emma"" able to engage with its story telling, a difficult task with only two characters and performance of both are extremely good considering the small canvas. After watching the movie I tried Kate Hudson's other movies however yet to watch better than this one...she was simple, sweet yet attractive in the movie as Emma. Its simple, sweet romantic movie and remain fresh in memories...Love it!",0.0
19,"Very funny; I actually liked this movie far more than I liked the first one in the series. I give the first one credit for setting up the premise, for being hilarious, and because it has Jim Carrey in it. But this one goes so much further in the humor department, at least for me. I found more quotes from this movie that I can easily recall later, and whenever someone mentions even part of a scene from the movie, the entire scene in full color comes back to me and I laugh all over again. I've seen the movie several dozen times and I laugh every single time, a good sign in my book that this is a great comedy.",0.0
8838,"One of Scorsese's Best; This has to be his most overlooked film to date as hardly anyone mentions with with his top films.  It is one of my favorite movies of his because of it's quiet and dramatic nature.  Alice Doesn't Live Here Anymore is an unique Scorsese flick because it is the only film where the protagonist is female and the story is told in a female viewpoint.  I consider this part of a great sandwhich as it is the meat, tomatoes, and mustard while Mean Streets(1973) and Taxi Driver(1976) are the two breads covering the stuff.  Alice Doesn't Live Here Anymore is Martin Scorsese's most feminine motion picture.  This would be the inspiration for the TV show Alice.",0.0
1223,"To The Moon Wallace; Aardman Animation started as a small company founded by Peter Lord and David Sproxton in the mid-70s. They're speciality was the almost lost art of stop-motion animation, particularly with claymation figures. They enjoyed some success with the amazing Peter Gabriel music video Sledgehammer, that was an eye-popper in its day. But the company really found its feet when novice animator Nick Park joined the studio. It was Park who would put the company on the map, and introduce two of the most endearing animated characters the world would ever see, Wallace & Gromit. The Wallace & Gromit world is a most peculiar one. Wallace is a scatterbrained inventor, always working on the next madcap invention. Gromit is his faithful dog, and much smarter than Wallace ever will be. With his incredibly expressive monobrow, he watches in silent dismay as Wallace's cock-ups get them into the wackiest adventures. Everyone of the Wallace & Gromit shorts has been a delight. So far we've seen the likes of a skiing oven, robotic trousers, a cyber-dog, a cereal killer, and with they're feature film debut, a Were-Rabbit. The films manage a perfect blend of laugh-aloud comedy and smart visual invention. My mouth always waters at the prospect of the next adventure. And A Grand Day Out is where it all began. Wallace and Gromit are lounging they're Bank Holiday away, but Wallace wants to go somewhere exotic. When there's not a piece of cheese in the house, Wallace on an impulse, decides to build a rocket ship, and fly to the Moon, where everybody knows, is a place paved with cheese. When they get there, they have to contend with a ski-obsessed oven/cooker, who won't leave them in peace. Even in they're debut, Wallace & Gromit and A Grand Day Out is a charming adventure. All of the things we would come to expect about them are plain to see, albeit in a slightly rougher, uncut form. They're characterisations have already been established, with Peter Sallis nailing Wallace's dimwitted inflections. And Aardman's love of nutty contraptions is there too. The film comes with many delightful sight gags packed around every corner. I especially liked the rocket ship's wallpapered interior, and the throwaway sight of a handbrake on the control panel. But the most inspired idea is a coin-operated oven lying neglected on the Moon. I've always been an enormous fan of silent comedy, which is one of the reasons I like Gromit so much as a character. And Park and Aardman create an intriguing character with this oven. Wisely they don't give it a voice of its own (perhaps the budget didn't allow for two voice-over artists?). Instead they just build a character out of incidental details. And its all done in total silence. Like the cooker's daydreams of skiing, giving a parking ticket to Wallace's rocket, gluing the surface of the Moon back together, trying to hit Wallace with a truncheon only for the money to run out mid-swing. Nick Park directs it all with such a light touch that the film breezes by. However, as much as I enjoyed the film, it does have its flaws. A Grand Day Out is probably the weakest of the Wallace & Gromit shorts. The animation is a little rough around the edges, and lacks the pristine sleekness of the subsequent entries. It also falls down in the plot department. All of the other Wallace & Gromit films are driven by far stronger stories. This one is quite thin. For instance, we never learn how the cooker wound up on the Moon in the first place. (You'd almost swear it was something Wallace had dreamt up). The plot, such as it is, is made to take a backseat to the (admittedly funny) visual puns and Wallace & Gromit's effortless double-act. Perhaps A Grand Day Out hasn't aged as well as the other films, but a lot of the things we've come to love about Wallace & Gromit are already in place. One area where it does have the edge is the fact that its the most conceptually ambitious. All of the other films in the series have remained earthbound, and A Grand Day Out is the only one so far to aim for something a little more profound. It touches upon themes that are rarely seen in animation today. If it had the budget accorded to The Curse of the Were-Rabbit then perhaps A Grand Day Out may have become something extraordinary, rather than just an engaging entertainment. To look at it in the harsh light of day, A Grand Day Out is really the prototype. It was The Wrong Trousers that set the style for the series, and struck up the balance between top quality writing, sidesplitting comedy and fabulous animation in all of the right places. Still, a highly promising debut nonetheless, that rightfully converted an entire nation.",1.0
